Bill No,Date,Customer,Mobile,Total Amount,Received,Balance,Payment Mode
138703,05-12-2025,Customer 863992,9077765440,16160.0,16160.0,0.0,
138774,29-12-2025,Customer 750341,6448354754,18950.0,9475.0,9475.0,
138784,08-12-2025,Customer 280308,6456965747,7896.0,3948.0,3948.0,
138803,29-12-2025,Customer 322566,9835904098,9504.0,9504.0,0.0,
138832,25-12-2025,Customer 798397,8649569230,4982.0,2491.0,2491.0,
138833,24-12-2025,Customer 718865,9557167914,5294.0,2647.0,2647.0,
138839,28-12-2025,Customer 801018,9479408079,16590.0,8295.0,8295.0,
138853,15-12-2025,Customer 888835,7117411476,12323.0,12323.0,0.0,
138902,06-12-2025,Customer 297628,8018734718,17854.0,8927.0,8927.0,
138943,29-12-2025,Customer 348836,9462874722,6035.0,6035.0,0.0,
138959,19-12-2025,Customer 746753,6859441426,17435.0,17435.0,0.0,
138983,27-12-2025,Customer 667935,9247315051,11998.0,5999.0,5999.0,
138994,27-12-2025,Customer 206223,8198991058,3039.0,1519.0,1520.0,
139005,31-12-2025,Customer 580587,8632976991,13439.0,13439.0,0.0,
139026,21-12-2025,Customer 309242,8783544375,9108.0,4554.0,4554.0,
139037,09-12-2025,Customer 934816,8168188783,18940.0,18940.0,0.0,
139043,25-12-2025,Customer 208478,9599179603,11537.0,5768.0,5769.0,
139070,13-12-2025,Customer 178024,7062577254,14286.0,7143.0,7143.0,
139101,23-12-2025,Customer 338892,8678342902,5547.0,2773.0,2774.0,
139111,29-12-2025,Customer 750653,9498770840,5985.0,5985.0,0.0,
139121,20-12-2025,Customer 599490,7138319411,19974.0,19974.0,0.0,
139185,17-12-2025,Customer 821191,8334385824,14597.0,14597.0,0.0,
139186,24-12-2025,Customer 134541,6374249860,10820.0,5410.0,5410.0,
139191,25-12-2025,Customer 972540,7844331384,10091.0,5045.0,5046.0,
139201,05-12-2025,Customer 556541,8653667178,11264.0,5632.0,5632.0,
139248,27-12-2025,Customer 324955,7150948601,19604.0,19604.0,0.0,
139313,28-12-2025,Customer 400044,6521488476,12132.0,6066.0,6066.0,
139353,14-12-2025,Customer 543306,6781918434,3434.0,1717.0,1717.0,
139360,05-12-2025,Customer 867337,8568532078,12070.0,6035.0,6035.0,
139377,24-12-2025,Customer 631241,6523647546,13541.0,6770.0,6771.0,
139391,30-12-2025,Customer 283793,6111603991,15968.0,7984.0,7984.0,
139394,06-12-2025,Customer 938238,8409646496,7297.0,7297.0,0.0,
139402,28-12-2025,Customer 710050,6020400520,13734.0,13734.0,0.0,
139538,18-12-2025,Customer 564482,9282151955,3599.0,1799.0,1800.0,
139581,24-12-2025,Customer 528223,7695083126,4784.0,4784.0,0.0,
139682,19-12-2025,Customer 171807,8678561835,7895.0,3947.0,3948.0,
139691,30-12-2025,Customer 641034,7891335377,7411.0,3705.0,3706.0,
139708,20-12-2025,Customer 961057,8344575552,6957.0,6957.0,0.0,
139741,30-12-2025,Customer 851045,6237649444,2449.0,2449.0,0.0,
139747,10-12-2025,Customer 913613,8262015935,15862.0,7931.0,7931.0,
139769,18-12-2025,Customer 348538,9423940055,17744.0,8872.0,8872.0,
139788,24-12-2025,Customer 237098,9286597515,2582.0,1291.0,1291.0,
139829,02-12-2025,Customer 250739,6785078797,607.0,303.0,304.0,
139844,05-12-2025,Customer 312764,8454337999,3879.0,1939.0,1940.0,
139858,09-12-2025,Customer 403166,7140307328,10399.0,10399.0,0.0,
139877,06-12-2025,Customer 563918,7595439872,18859.0,18859.0,0.0,
139883,22-12-2025,Customer 860787,9795671561,4486.0,2243.0,2243.0,
139895,02-12-2025,Customer 284969,9657789015,14849.0,7424.0,7425.0,
139901,25-12-2025,Customer 555816,9290484067,18778.0,18778.0,0.0,
139947,17-12-2025,Customer 750932,8949506948,5551.0,2775.0,2776.0,
139948,03-12-2025,Customer 317018,8967035624,8710.0,4355.0,4355.0,
139978,13-12-2025,Customer 493123,6450821610,6667.0,3333.0,3334.0,
140005,28-12-2025,Customer 291362,6553157297,7241.0,3620.0,3621.0,
140041,07-12-2025,Customer 492718,7978153663,18430.0,9215.0,9215.0,
140089,30-12-2025,Customer 120665,8268525567,6374.0,6374.0,0.0,
140118,27-12-2025,Customer 734471,7585670386,11385.0,5692.0,5693.0,
140176,09-12-2025,Customer 222111,8991068420,11529.0,5764.0,5765.0,
140188,08-12-2025,Customer 787279,8073503166,16383.0,8191.0,8192.0,
140198,27-12-2025,Customer 454390,7170352848,2637.0,1318.0,1319.0,
140210,20-12-2025,Customer 557722,9413896816,7434.0,3717.0,3717.0,
140243,10-12-2025,Customer 818117,8155047855,17027.0,17027.0,0.0,
140245,05-12-2025,Customer 292831,6381132956,11711.0,5855.0,5856.0,
140258,20-12-2025,Customer 572673,6364878337,17111.0,8555.0,8556.0,
140260,31-12-2025,Customer 970272,7988588996,886.0,443.0,443.0,
140265,06-12-2025,Customer 412181,7167284132,1441.0,1441.0,0.0,
140269,16-12-2025,Customer 958516,9193973324,18191.0,18191.0,0.0,
140284,29-12-2025,Customer 877635,7450767079,7840.0,3920.0,3920.0,
140289,10-12-2025,Customer 868609,8032739745,2006.0,2006.0,0.0,
140308,28-12-2025,Customer 205969,8150072696,19567.0,9783.0,9784.0,
140351,08-12-2025,Customer 355719,6797983242,19489.0,9744.0,9745.0,
140380,29-12-2025,Customer 439865,8792468966,18501.0,18501.0,0.0,
140393,18-12-2025,Customer 262715,7178036177,12848.0,12848.0,0.0,
140399,27-12-2025,Customer 506581,6949191933,5150.0,2575.0,2575.0,
140422,09-12-2025,Customer 455121,7553772638,12864.0,6432.0,6432.0,
140473,29-12-2025,Customer 633259,9539156123,3733.0,3733.0,0.0,
140486,11-12-2025,Customer 481130,8067007839,17011.0,8505.0,8506.0,
140487,23-12-2025,Customer 721784,7871570636,3933.0,3933.0,0.0,
140515,25-12-2025,Customer 796815,9863642899,7473.0,7473.0,0.0,
140517,05-12-2025,Customer 252792,9972159956,7525.0,3762.0,3763.0,
140547,14-12-2025,Customer 535648,8877817803,17550.0,8775.0,8775.0,
140568,18-12-2025,Customer 938122,8116144006,7572.0,7572.0,0.0,
140579,21-12-2025,Customer 635140,8992787611,16628.0,8314.0,8314.0,
140584,21-12-2025,Customer 919344,8519069853,4060.0,2030.0,2030.0,
140586,29-12-2025,Customer 234982,8318606395,9527.0,9527.0,0.0,
140598,25-12-2025,Customer 406074,8155054359,15193.0,7596.0,7597.0,
140624,20-12-2025,Customer 940757,7482692481,4020.0,2010.0,2010.0,
140640,11-12-2025,Customer 645076,9110502465,16469.0,8234.0,8235.0,
140646,06-12-2025,Customer 563881,8497994420,15108.0,7554.0,7554.0,
140683,07-12-2025,Customer 943690,6012821766,19057.0,9528.0,9529.0,
140716,27-12-2025,Customer 922141,8560168640,1771.0,885.0,886.0,
140736,10-12-2025,Customer 864657,6959692556,9117.0,9117.0,0.0,
140752,07-12-2025,Customer 246459,9001531927,8018.0,8018.0,0.0,
140759,15-12-2025,Customer 374936,7061219138,1750.0,1750.0,0.0,
140763,25-12-2025,Customer 694266,9349123943,15721.0,7860.0,7861.0,
140838,07-12-2025,Customer 880434,9695726202,7716.0,3858.0,3858.0,
141012,21-12-2025,Customer 886108,8313253712,1773.0,886.0,887.0,
141042,23-12-2025,Customer 712468,8022018266,15905.0,7952.0,7953.0,
141053,14-12-2025,Customer 802182,8123232841,8745.0,4372.0,4373.0,
141075,29-12-2025,Customer 669308,6920538872,2886.0,1443.0,1443.0,
141087,25-12-2025,Customer 344268,8099710950,19470.0,9735.0,9735.0,
141114,15-12-2025,Customer 502998,9015347456,10595.0,5297.0,5298.0,
141167,11-12-2025,Customer 418231,9128953842,11923.0,5961.0,5962.0,
141191,19-12-2025,Customer 460136,7476635098,12408.0,6204.0,6204.0,
141206,04-12-2025,Customer 575769,8808934099,18545.0,9272.0,9273.0,
141240,17-12-2025,Customer 254728,8981388551,18362.0,9181.0,9181.0,
141276,02-12-2025,Customer 166906,6027849948,5922.0,2961.0,2961.0,
141315,15-12-2025,Customer 580084,7757470526,2017.0,1008.0,1009.0,
141330,07-12-2025,Customer 904639,7329924772,9584.0,4792.0,4792.0,
141340,05-12-2025,Customer 974171,6830349210,15285.0,7642.0,7643.0,
141382,17-12-2025,Customer 203087,7205201836,7161.0,7161.0,0.0,
141393,12-12-2025,Customer 834650,6115939454,11801.0,5900.0,5901.0,
141409,09-12-2025,Customer 922893,9697669235,10065.0,5032.0,5033.0,
141442,10-12-2025,Customer 192543,8092992910,6454.0,3227.0,3227.0,
141478,28-12-2025,Customer 647129,7658213527,4311.0,2155.0,2156.0,
141517,27-12-2025,Customer 599065,7038827960,11753.0,5876.0,5877.0,
141527,21-12-2025,Customer 696882,8553730894,10986.0,5493.0,5493.0,
141539,31-12-2025,Customer 969539,9774301566,13623.0,6811.0,6812.0,
141566,30-12-2025,Customer 311960,7467688222,12470.0,6235.0,6235.0,
141568,22-12-2025,Customer 435775,8503716615,14607.0,7303.0,7304.0,
141585,18-12-2025,Customer 657509,9160072164,12142.0,12142.0,0.0,
141607,19-12-2025,Customer 592440,8232275127,5912.0,2956.0,2956.0,
141648,18-12-2025,Customer 941902,9569426722,16589.0,8294.0,8295.0,
141669,20-12-2025,Customer 626261,7038114072,3060.0,1530.0,1530.0,
141703,13-12-2025,Customer 940017,8542563873,3354.0,3354.0,0.0,
141730,20-12-2025,Customer 892425,9546287571,6819.0,3409.0,3410.0,
141737,10-12-2025,Customer 595697,8284221170,14068.0,7034.0,7034.0,
141765,05-12-2025,Customer 420656,8960753357,16150.0,8075.0,8075.0,
141771,02-12-2025,Customer 282153,6954625111,13545.0,13545.0,0.0,
141795,11-12-2025,Customer 292904,9236422505,16550.0,16550.0,0.0,
141824,04-12-2025,Customer 362259,7037023073,11172.0,5586.0,5586.0,
141830,29-12-2025,Customer 989441,9273646528,17963.0,17963.0,0.0,
141836,25-12-2025,Customer 149116,7849618196,3886.0,3886.0,0.0,
141847,26-12-2025,Customer 239366,7899372762,2414.0,2414.0,0.0,
141880,26-12-2025,Customer 309856,9591077883,1933.0,1933.0,0.0,
141894,25-12-2025,Customer 972864,8400141489,2328.0,2328.0,0.0,
141918,09-12-2025,Customer 869255,8223352409,9695.0,4847.0,4848.0,
141946,10-12-2025,Customer 717364,7221185365,4837.0,2418.0,2419.0,
141993,09-12-2025,Customer 418543,6121631831,9963.0,9963.0,0.0,
142030,24-12-2025,Customer 588353,7527864913,4943.0,2471.0,2472.0,
142080,03-12-2025,Customer 712160,7058430026,13141.0,6570.0,6571.0,
142119,02-12-2025,Customer 273678,9129337242,18886.0,18886.0,0.0,
142169,28-12-2025,Customer 747594,8365472141,15650.0,7825.0,7825.0,
142181,29-12-2025,Customer 459430,6166984936,8488.0,4244.0,4244.0,
142253,08-12-2025,Customer 825565,7167328828,845.0,422.0,423.0,
142280,10-12-2025,Customer 576800,6843209026,6980.0,6980.0,0.0,
142286,12-12-2025,Customer 445737,8934649117,17769.0,17769.0,0.0,
142287,15-12-2025,Customer 954623,7651854752,3452.0,1726.0,1726.0,
142323,30-12-2025,Customer 933468,8936698139,5622.0,5622.0,0.0,
142329,03-12-2025,Customer 690478,9915562733,17753.0,8876.0,8877.0,
142344,17-12-2025,Customer 734397,7014692098,4544.0,2272.0,2272.0,
142359,29-12-2025,Customer 532188,7202521113,12367.0,12367.0,0.0,
142408,15-12-2025,Customer 947870,6758180248,1238.0,1238.0,0.0,
142443,31-12-2025,Customer 472139,7574228745,2529.0,1264.0,1265.0,
142496,06-12-2025,Customer 629170,6562539083,2116.0,1058.0,1058.0,
142529,23-12-2025,Customer 744708,7805471989,2370.0,1185.0,1185.0,
142531,31-12-2025,Customer 110445,9521145442,4021.0,2010.0,2011.0,
142540,05-12-2025,Customer 375844,8250217222,11430.0,5715.0,5715.0,
142548,10-12-2025,Customer 918872,6141831847,4488.0,2244.0,2244.0,
142596,25-12-2025,Customer 332964,6061119145,14903.0,7451.0,7452.0,
142620,20-12-2025,Customer 203844,6229522435,10009.0,10009.0,0.0,
142695,16-12-2025,Customer 362748,8833594066,1984.0,992.0,992.0,
142699,29-12-2025,Customer 141661,6985176700,17195.0,8597.0,8598.0,
142708,15-12-2025,Customer 479771,8853411497,2102.0,1051.0,1051.0,
142709,15-12-2025,Customer 323635,6654846541,6310.0,3155.0,3155.0,
142796,23-12-2025,Customer 283546,7632680906,16870.0,8435.0,8435.0,
142816,02-12-2025,Customer 605516,6768918898,17366.0,17366.0,0.0,
142820,12-12-2025,Customer 981087,8694013220,16907.0,8453.0,8454.0,
142823,26-12-2025,Customer 255091,9453351664,8037.0,8037.0,0.0,
142826,12-12-2025,Customer 473444,6838646251,19399.0,9699.0,9700.0,
142855,02-12-2025,Customer 551332,9767364966,4940.0,2470.0,2470.0,
142869,29-12-2025,Customer 753882,9787219963,2951.0,2951.0,0.0,
142936,13-12-2025,Customer 898270,6754819585,11100.0,5550.0,5550.0,
142958,24-12-2025,Customer 559177,6591796467,17754.0,8877.0,8877.0,
142960,26-12-2025,Customer 261213,6754961442,2126.0,2126.0,0.0,
142984,22-12-2025,Customer 552757,6064974700,8614.0,8614.0,0.0,
143040,19-12-2025,Customer 401387,8868428621,15849.0,7924.0,7925.0,
143043,14-12-2025,Customer 602229,6651407288,16311.0,16311.0,0.0,
143047,19-12-2025,Customer 610023,6488571542,9759.0,9759.0,0.0,
143097,03-12-2025,Customer 291073,7058323356,14723.0,7361.0,7362.0,
143144,21-12-2025,Customer 947611,6454815024,19641.0,19641.0,0.0,
143160,22-12-2025,Customer 992128,6165426834,10961.0,5480.0,5481.0,
143193,15-12-2025,Customer 630870,7369827356,12419.0,6209.0,6210.0,
143199,16-12-2025,Customer 836331,6875425542,19839.0,19839.0,0.0,
143293,18-12-2025,Customer 630376,9541443442,3063.0,1531.0,1532.0,
143318,02-12-2025,Customer 883045,7249971309,1226.0,613.0,613.0,
143377,25-12-2025,Customer 549868,9439860126,12931.0,12931.0,0.0,
143433,22-12-2025,Customer 519361,8842694474,4464.0,2232.0,2232.0,
143482,31-12-2025,Customer 591250,9051191595,6306.0,6306.0,0.0,
143513,08-12-2025,Customer 462923,7122572720,8635.0,8635.0,0.0,
143514,16-12-2025,Customer 406459,7322310520,4465.0,2232.0,2233.0,
143525,27-12-2025,Customer 328770,6698889872,16612.0,8306.0,8306.0,
143526,20-12-2025,Customer 324363,8351973841,12209.0,12209.0,0.0,
143554,15-12-2025,Customer 410931,6465420945,11065.0,11065.0,0.0,
143622,12-12-2025,Customer 895514,8733638441,3531.0,3531.0,0.0,
143634,18-12-2025,Customer 437990,6184663683,18018.0,9009.0,9009.0,
143651,05-12-2025,Customer 788431,9465767367,12887.0,6443.0,6444.0,
143656,14-12-2025,Customer 853826,7020821486,19479.0,9739.0,9740.0,
143666,07-12-2025,Customer 563050,9154196643,6143.0,6143.0,0.0,
143669,16-12-2025,Customer 284854,7588855123,4784.0,4784.0,0.0,
143737,04-12-2025,Customer 385275,7373641395,19454.0,9727.0,9727.0,
143744,26-12-2025,Customer 594521,9772490314,5893.0,2946.0,2947.0,
143813,20-12-2025,Customer 117624,8456411462,5643.0,2821.0,2822.0,
143816,20-12-2025,Customer 599756,8223987224,11322.0,11322.0,0.0,
143840,07-12-2025,Customer 205203,7316911632,13490.0,6745.0,6745.0,
143843,08-12-2025,Customer 659843,6119985039,15687.0,15687.0,0.0,
143864,29-12-2025,Customer 306819,6857029050,19280.0,19280.0,0.0,
143870,10-12-2025,Customer 475033,8426120866,14298.0,7149.0,7149.0,
143879,04-12-2025,Customer 940376,7405588843,17830.0,8915.0,8915.0,
143890,28-12-2025,Customer 256214,6681462073,8773.0,8773.0,0.0,
143925,26-12-2025,Customer 764139,8230541772,16674.0,8337.0,8337.0,
143947,21-12-2025,Customer 176151,9187100931,997.0,498.0,499.0,
143964,11-12-2025,Customer 472158,6592585482,18045.0,18045.0,0.0,
143971,09-12-2025,Customer 634093,8456078277,9999.0,9999.0,0.0,
144026,30-12-2025,Customer 363236,7736526964,13816.0,6908.0,6908.0,
144187,16-12-2025,Customer 977368,6268378253,3175.0,1587.0,1588.0,
144191,21-12-2025,Customer 761580,9610709572,2209.0,1104.0,1105.0,
144242,24-12-2025,Customer 762383,7325593762,15224.0,7612.0,7612.0,
144254,28-12-2025,Customer 260759,7485591862,9705.0,9705.0,0.0,
144344,17-12-2025,Customer 118949,7452534844,2175.0,1087.0,1088.0,
144346,12-12-2025,Customer 813420,9585610850,16979.0,16979.0,0.0,
144349,23-12-2025,Customer 160601,6008393102,19582.0,9791.0,9791.0,
144354,11-12-2025,Customer 844806,7606601113,5077.0,2538.0,2539.0,
144398,27-12-2025,Customer 473429,9851245144,13563.0,6781.0,6782.0,
144470,04-12-2025,Customer 980239,8761732303,9255.0,9255.0,0.0,
144476,07-12-2025,Customer 229847,6591147212,7435.0,7435.0,0.0,
144484,22-12-2025,Customer 253819,9014218529,17428.0,8714.0,8714.0,
144502,29-12-2025,Customer 996237,7137533422,11534.0,11534.0,0.0,
144545,20-12-2025,Customer 210896,9535256321,2820.0,2820.0,0.0,
144552,12-12-2025,Customer 590741,6145174696,2815.0,1407.0,1408.0,
144646,26-12-2025,Customer 248619,9196459134,3245.0,1622.0,1623.0,
144681,21-12-2025,Customer 930686,6572336609,6045.0,3022.0,3023.0,
144717,28-12-2025,Customer 811015,7997084929,10420.0,5210.0,5210.0,
144744,06-12-2025,Customer 502640,7013063997,19637.0,19637.0,0.0,
144792,29-12-2025,Customer 799841,9804434024,11660.0,11660.0,0.0,
144820,09-12-2025,Customer 709408,6547801257,10139.0,5069.0,5070.0,
144830,23-12-2025,Customer 719112,7520923525,17060.0,17060.0,0.0,
144842,04-12-2025,Customer 664867,8081266941,6447.0,3223.0,3224.0,
144856,13-12-2025,Customer 592222,8500609644,13278.0,6639.0,6639.0,
144877,17-12-2025,Customer 497064,9411494156,12575.0,12575.0,0.0,
144972,12-12-2025,Customer 809146,7018323313,13823.0,6911.0,6912.0,
144985,29-12-2025,Customer 424752,9222614095,11265.0,11265.0,0.0,
144993,31-12-2025,Customer 165671,8945290204,8353.0,8353.0,0.0,
145048,15-12-2025,Customer 301065,6938524659,4047.0,2023.0,2024.0,
145098,11-12-2025,Customer 711525,9029830909,11256.0,11256.0,0.0,
145122,29-12-2025,Customer 338607,7672754718,18306.0,9153.0,9153.0,
145126,05-12-2025,Customer 659446,6434559728,12132.0,6066.0,6066.0,
145260,31-12-2025,Customer 842668,9282737802,18222.0,18222.0,0.0,
145282,31-12-2025,Customer 482470,9801054910,1803.0,901.0,902.0,
145314,05-12-2025,Customer 750205,6449839583,16522.0,8261.0,8261.0,
145320,19-12-2025,Customer 250231,7660627327,2702.0,1351.0,1351.0,
145325,06-12-2025,Customer 716451,9554585018,4494.0,2247.0,2247.0,
145337,14-12-2025,Customer 953527,7485845822,15436.0,7718.0,7718.0,
145402,31-12-2025,Customer 334746,6978468869,9482.0,4741.0,4741.0,
145508,25-12-2025,Customer 509825,6133323755,544.0,544.0,0.0,
145510,29-12-2025,Customer 686794,7511056433,10255.0,5127.0,5128.0,
145575,09-12-2025,Customer 724002,9318733853,18956.0,9478.0,9478.0,
145583,26-12-2025,Customer 278960,7892298988,19774.0,19774.0,0.0,
145602,12-12-2025,Customer 616276,6230272357,13145.0,13145.0,0.0,
145665,08-12-2025,Customer 574414,9111043848,19256.0,9628.0,9628.0,
145695,03-12-2025,Customer 382686,7235993290,4563.0,2281.0,2282.0,
145704,08-12-2025,Customer 516078,9587229573,16855.0,8427.0,8428.0,
145744,04-12-2025,Customer 297351,8116566986,6152.0,6152.0,0.0,
145757,19-12-2025,Customer 152533,6626323827,9573.0,4786.0,4787.0,
145805,06-12-2025,Customer 777592,8776164682,18056.0,9028.0,9028.0,
145809,03-12-2025,Customer 930129,9674018713,6191.0,3095.0,3096.0,
145891,06-12-2025,Customer 461065,6188499397,2198.0,1099.0,1099.0,
145892,22-12-2025,Customer 122646,7708375994,596.0,298.0,298.0,
145931,07-12-2025,Customer 112248,6091568950,2591.0,1295.0,1296.0,
145956,24-12-2025,Customer 380572,8257723031,12795.0,6397.0,6398.0,
145976,30-12-2025,Customer 211852,9873963577,13022.0,6511.0,6511.0,
145977,09-12-2025,Customer 834704,8115137793,13603.0,6801.0,6802.0,
145996,22-12-2025,Customer 165375,8726172759,7120.0,3560.0,3560.0,
146006,20-12-2025,Customer 870371,9624623111,944.0,944.0,0.0,
146007,04-12-2025,Customer 847306,8003841358,3130.0,1565.0,1565.0,
146038,04-12-2025,Customer 865778,7235378419,14038.0,7019.0,7019.0,
146048,05-12-2025,Customer 140076,8227898656,3270.0,1635.0,1635.0,
146126,30-12-2025,Customer 741675,8142520019,12827.0,6413.0,6414.0,
146127,20-12-2025,Customer 433616,6184130275,16853.0,8426.0,8427.0,
146136,24-12-2025,Customer 951128,7832825063,19233.0,9616.0,9617.0,
146141,27-12-2025,Customer 533090,9564706265,6904.0,3452.0,3452.0,
146166,03-12-2025,Customer 361974,7756372318,5880.0,2940.0,2940.0,
146188,20-12-2025,Customer 459120,8769313333,1307.0,653.0,654.0,
146196,19-12-2025,Customer 197354,8828242067,10109.0,5054.0,5055.0,
146237,11-12-2025,Customer 553508,7493667332,10681.0,10681.0,0.0,
146242,06-12-2025,Customer 951598,8724737163,12094.0,6047.0,6047.0,
146246,31-12-2025,Customer 115838,8821580062,11581.0,5790.0,5791.0,
146283,11-12-2025,Customer 932696,9681772555,4989.0,2494.0,2495.0,
146300,03-12-2025,Customer 383965,6093876860,8187.0,4093.0,4094.0,
146304,06-12-2025,Customer 847817,8785355858,17303.0,17303.0,0.0,
146317,08-12-2025,Customer 648627,9199984878,17849.0,8924.0,8925.0,
146355,25-12-2025,Customer 547778,9369306457,10036.0,5018.0,5018.0,
146360,22-12-2025,Customer 383944,9314736507,12306.0,6153.0,6153.0,
146371,05-12-2025,Customer 687010,9480952191,721.0,360.0,361.0,
146375,08-12-2025,Customer 344432,8342016297,18846.0,9423.0,9423.0,
146411,15-12-2025,Customer 398166,7258913688,3611.0,3611.0,0.0,
146438,23-12-2025,Customer 875373,6556205427,9051.0,9051.0,0.0,
146450,30-12-2025,Customer 492412,8366073184,4455.0,2227.0,2228.0,
146506,05-12-2025,Customer 435903,7873793954,4295.0,2147.0,2148.0,
146509,17-12-2025,Customer 519518,7572592589,16967.0,8483.0,8484.0,
146519,15-12-2025,Customer 525549,8539738450,10321.0,5160.0,5161.0,
146522,18-12-2025,Customer 314813,7016322960,12197.0,12197.0,0.0,
146527,02-12-2025,Customer 799438,7137218136,19545.0,19545.0,0.0,
146537,04-12-2025,Customer 321669,7860213615,16070.0,8035.0,8035.0,
146538,09-12-2025,Customer 278990,7654372044,680.0,340.0,340.0,
146571,22-12-2025,Customer 539236,9855906570,17797.0,8898.0,8899.0,
